,name,reactionTime,trajectory,aimPlayerGridList,aimAction,noisePoint,goal,conditionName,decisionSteps,targetDiff,avoidCommitPoint,crossPoint,obstacles,noiseNumber,playerGrid,target1,target2
257,luyang-f-25,"[707, 876, 1027, 1188, 1331, 1491, 1627, 1788, 1955, 2124, 2275, 2419]","[(0, 14), [0, 13], [0, 12], [0, 11], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [1, 6], [2, 6], [3, 6], [4, 6]]","[(0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (1, 6), (2, 6), (3, 6), (4, 6)]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",expCondition2,2,2,"(2, 12)","(4, 10)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (7, 8), (8, 6), (2, 1), (1, 5), (10, 5), (8, 1), (2, 4), (5, 2), (0, 5), (13, 2), (11, 7), (11, 4), (0, 4)]",0,"(0, 14)","(4, 6)","(10, 10)"
258,luyang-f-25,"[1029, 1222, 1381, 1542, 1701, 1870, 2029, 2190, 2358, 2501, 2653, 2830, 3005, 3173, 3325, 3445, 3853, 4005, 4221]","[(14, 14), [13, 14], [13, 13], [13, 12], [13, 11], [13, 10], [13, 9], [13, 8], [13, 7], [13, 6], [13, 5], [13, 4], [13, 3], [12, 3], [11, 3], [12, 4], [11, 4], [10, 4], [9, 4], [9, 3]]","[(13, 14), (13, 13), (13, 12), (13, 11), (13, 10), (13, 9), (13, 8), (13, 7), (13, 6), (13, 5), (13, 4), (13, 3), (12, 3), (11, 3), (10, 3), (11, 4), (10, 4), (9, 4), (9, 3)]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[15],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2]",expCondition2,4,0,"(11, 11)","(9, 9)","[(12, 12), (12, 14), (12, 10), (14, 12), (10, 12), (12, 9), (9, 12), (2, 6), (5, 4), (6, 3), (2, 2), (5, 6), (7, 5), (8, 7), (1, 1), (4, 2), (12, 2), (14, 1)]",1,"(14, 14)","(3, 9)","(9, 3)"
259,luyang-f-25,"[728, 911, 1119, 1264, 1431, 1584, 1728, 1879, 2016, 2175]","[(0, 0), [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [3, 7]]","[(1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 7)]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",expCondition1,2,2,"(2, 2)","(3, 3)","[(1, 1), (1, 3), (3, 1), (0, 8), (12, 2), (10, 0), (13, 7), (10, 10), (1, 10), (7, 12), (11, 3), (8, 4), (7, 9), (3, 13), (10, 5), (2, 9), (6, 11), (10, 4)]",0,"(0, 0)","(9, 3)","(3, 7)"
260,luyang-f-25,"[702, 870, 1037, 1181, 1326, 1477, 1614, 1765, 1909, 2061, 2221, 2373, 2509, 2653, 2998, 3173, 3318, 3493]","[(2, 0), [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 6], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [1, 10], [1, 11], [1, 12], [2, 12]]","[(2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 7), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (2, 12)]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (1, 0)]","[8, 9]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0]",expCondition1,0,controlAvoid,"(2, 0)","(2, 0)","[(1, 1), (1, 3), (3, 1), (8, 13), (5, 9), (11, 5), (10, 0), (13, 11), (0, 9), (6, 9), (4, 6), (10, 3), (2, 11), (12, 5), (13, 1), (5, 11), (13, 9), (7, 8)]",2,"(2, 0)","(14, 0)","(2, 12)"
261,luyang-f-25,"[667, 852, 1019, 1187, 1315, 1483, 1628, 1947, 2108, 2275, 2396, 2556]","[(1, 0), [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [8, 0], [9, 0], [8, 0], [9, 0], [10, 0], [11, 0]]","[(2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (9, 0), (10, 0), (11, 0)]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[9],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,1,controlAvoid,"(1, 0)","(1, 0)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (0, 13), (13, 3), (0, 1), (11, 12), (5, 7), (0, 11), (0, 9), (5, 12), (2, 13), (5, 6), (6, 7), (11, 11), (6, 10)]",1,"(1, 0)","(11, 0)","(1, 12)"
262,luyang-f-25,"[1341, 1500, 1684, 1836, 2012, 2172, 2540, 2716, 2884, 3060, 3229, 3380, 3548, 3852, 4028]","[(14, 14), [13, 14], [12, 14], [12, 13], [12, 12], [12, 11], [12, 10], [12, 9], [13, 9], [14, 9], [14, 8], [14, 7], [14, 6], [14, 5], [14, 4], [14, 3]]","[(13, 14), (12, 14), (12, 13), (12, 12), (12, 11), (12, 10), (12, 9), (13, 9), (14, 9), (14, 8), (14, 7), (14, 6), (14, 5), (14, 4), (14, 3)]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",controlCondition,0,controlAvoid,"(14, 14)","(14, 14)","[(11, 14), (14, 11), (13, 10), (13, 8), (10, 13), (8, 13), (8, 12), (12, 8), (9, 11), (11, 9), (4, 4), (2, 2), (2, 1), (11, 3), (1, 13), (2, 7), (5, 8), (1, 2)]",0,"(14, 14)","(4, 14)","(14, 3)"
263,luyang-f-25,"[648, 817, 976, 1128, 1288, 1416, 1593, 1688, 1832, 2025]","[(13, 0), [12, 0], [11, 0], [10, 0], [9, 0], [10, 1], [9, 1], [8, 1], [7, 1], [6, 2], [6, 3]]","[(12, 0), (11, 0), (10, 0), (9, 0), (8, 0), (9, 1), (8, 1), (7, 1), (6, 1), (6, 3)]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]","[5, 9]","[0, 0, 2, 2, 2, 2, 2, 2, 2, 0]",expCondition1,1,2,"(12, 1)","(11, 3)","[(13, 1), (11, 1), (13, 3), (8, 7), (4, 9), (3, 6), (7, 13), (10, 12), (1, 4), (2, 13), (2, 5), (7, 9), (13, 11), (10, 8), (4, 1), (14, 4), (7, 11), (4, 10)]",2,"(13, 0)","(11, 10)","(6, 3)"
264,luyang-f-25,"[733, 878, 1037, 1189, 1357, 1501, 1790, 1933, 2069, 2253, 2422, 2589, 2718, 2869, 3045]","[(14, 0), [13, 0], [12, 0], [11, 0], [10, 0], [9, 0], [8, 0], [7, 0], [6, 0], [5, 0], [6, 0], [6, 1], [6, 2], [6, 3], [6, 4], [5, 4]]","[(13, 0), (12, 0), (11, 0), (10, 0), (9, 0), (8, 0), (7, 0), (6, 0), (5, 0), (5, 1), (6, 1), (6, 2), (6, 3), (6, 4), (5, 4)]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[10],"[0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2]",expCondition2,2,1,"(12, 2)","(10, 4)","[(13, 1), (11, 1), (13, 3), (10, 1), (13, 4), (3, 10), (4, 13), (3, 7), (5, 13), (14, 11), (7, 7), (3, 2), (8, 12), (12, 10), (9, 12), (1, 12), (4, 8), (1, 13)]",1,"(14, 0)","(10, 8)","(5, 4)"
265,luyang-f-25,"[677, 860, 1037, 1188, 1341, 1477, 1653, 1804, 1940, 2100, 2276, 2452]","[(13, 14), [12, 14], [12, 13], [12, 12], [12, 11], [12, 10], [12, 9], [12, 8], [12, 7], [12, 6], [12, 5], [11, 5], [10, 5]]","[(12, 14), (12, 13), (12, 12), (12, 11), (12, 10), (12, 9), (12, 8), (12, 7), (12, 6), (12, 5), (11, 5), (10, 5)]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0]",expCondition2,1,2,"(12, 13)","(10, 10)","[(13, 13), (13, 11), (11, 13), (13, 10), (10, 13), (7, 1), (9, 6), (3, 6), (11, 3), (5, 8), (6, 2), (7, 2), (4, 9), (14, 9), (1, 6), (5, 5), (3, 2), (5, 4)]",0,"(13, 14)","(3, 10)","(10, 5)"
266,luyang-f-25,"[651, 907, 1091, 1259, 1387, 1516, 1667, 2124, 2291, 2460, 2611, 2963, 3515, 3683, 3859, 4315, 4483, 4643, 4811]","[(14, 0), [14, 0], [14, 1], [14, 1], [14, 1], [13, 1], [12, 1], [12, 1], [11, 1], [11, 2], [11, 3], [11, 4], [11, 4], [11, 5], [10, 5], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9]]","[(13, 0), (14, 1), (14, 2), (14, 2), (13, 1), (12, 1), (12, 2), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (11, 5), (10, 5), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9)]","[(-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",expCondition2,4,2,"(11, 3)","(9, 5)","[(12, 2), (14, 2), (10, 2), (12, 0), (12, 4), (9, 2), (12, 5), (3, 6), (12, 10), (1, 11), (4, 12), (7, 8), (2, 4), (5, 6), (5, 9), (6, 13), (7, 13), (3, 8)]",2,"(14, 0)","(9, 9)","(3, 5)"
