,name,reactionTime,trajectory,aimPlayerGridList,aimAction,noisePoint,goal,conditionName,decisionSteps,targetDiff,avoidCommitPoint,crossPoint,obstacles,noiseNumber,playerGrid,target1,target2
22,pengyue-f-21,"[1332, 1638, 2068, 2337, 2725, 2928, 3100, 3272, 3454, 3677, 3879, 4079, 4389, 4601]","[(14, 14), [14, 13], [13, 13], [13, 12], [12, 12], [12, 11], [12, 10], [12, 9], [12, 8], [12, 7], [12, 6], [12, 5], [12, 4], [13, 4], [14, 4]]","[(14, 13), (13, 13), (13, 12), (12, 12), (12, 11), (12, 10), (12, 9), (12, 8), (12, 7), (12, 6), (12, 5), (12, 4), (13, 4), (14, 4)]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[],"[2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition1,6,controlAvoid,"(14, 14)","(14, 14)","[(11, 11), (10, 14), (11, 13), (11, 9), (9, 11), (13, 11), (14, 10), (1, 10), (5, 3), (1, 11), (2, 6), (7, 5), (3, 6), (5, 2), (3, 1), (1, 6), (4, 4), (10, 2)]",0,"(14, 14)","(2, 14)","(14, 4)"
23,pengyue-f-21,"[927, 1153, 1642, 1876, 2084, 2321, 2593, 2888, 3120, 3729, 4028, 4255]","[(0, 1), [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [1, 9], [1, 9], [1, 8], [2, 8], [3, 8]]","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (1, 8), (2, 9), (1, 8), (2, 8), (3, 8)]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]",[8],"[0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]",expCondition1,1,0,"(1, 2)","(3, 3)","[(1, 1), (1, 3), (3, 1), (4, 13), (7, 8), (13, 13), (10, 0), (7, 4), (10, 8), (2, 0), (4, 10), (9, 9), (2, 9), (1, 12), (9, 6), (12, 10), (5, 13), (12, 12)]",1,"(0, 1)","(8, 3)","(3, 8)"
24,pengyue-f-21,"[814, 1069, 1298, 1501, 1708, 1905, 2136, 2457, 2686, 3177, 3470]","[(12, 14), [11, 14], [10, 14], [9, 14], [8, 14], [7, 14], [6, 14], [5, 14], [5, 13], [4, 12], [4, 11], [5, 11]]","[(11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (5, 13), (5, 12), (4, 11), (5, 11)]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (1, 0)]",[9],"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",expCondition1,0,0,"(12, 13)","(11, 11)","[(13, 13), (13, 11), (11, 13), (1, 11), (14, 9), (4, 14), (14, 12), (5, 1), (10, 8), (12, 2), (11, 2), (6, 5), (2, 2), (8, 2), (3, 3), (10, 7), (7, 7), (7, 10)]",1,"(12, 14)","(5, 11)","(11, 5)"
25,pengyue-f-21,"[756, 1019, 1244, 1446, 1607, 1777, 1970, 2302, 2596, 2997, 3261, 3521]","[(12, 14), [11, 14], [10, 14], [9, 14], [8, 14], [7, 14], [8, 14], [7, 14], [6, 14], [5, 14], [5, 13], [5, 12], [5, 11]]","[(11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (7, 14), (6, 14), (5, 14), (5, 13), (5, 12), (5, 11)]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]",[6],"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",expCondition1,0,1,"(12, 13)","(11, 11)","[(13, 13), (13, 11), (11, 13), (5, 7), (2, 9), (3, 3), (13, 1), (7, 6), (13, 3), (3, 6), (8, 6), (8, 8), (1, 7), (8, 5), (2, 10), (1, 5), (10, 2), (9, 1)]",1,"(12, 14)","(5, 11)","(11, 4)"
26,pengyue-f-21,"[767, 1274, 1597, 1807, 1984, 2172, 2367, 2538, 2759, 3010, 3407, 3662, 3900]","[(14, 13), [13, 14], [12, 14], [12, 13], [12, 12], [12, 11], [12, 10], [12, 9], [12, 8], [12, 7], [12, 6], [12, 5], [11, 5], [10, 5]]","[(13, 13), (12, 14), (12, 13), (12, 12), (12, 11), (12, 10), (12, 9), (12, 8), (12, 7), (12, 6), (12, 5), (11, 5), (10, 5)]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[1],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0]",expCondition2,1,2,"(13, 12)","(10, 10)","[(13, 13), (13, 11), (11, 13), (13, 10), (10, 13), (1, 9), (2, 3), (14, 2), (3, 4), (7, 14), (14, 14), (8, 2), (2, 13), (6, 1), (11, 4), (2, 8), (4, 5), (8, 6)]",1,"(14, 13)","(3, 10)","(10, 5)"
27,pengyue-f-21,"[989, 1318, 1812, 2070, 2313, 2613, 2891, 3175, 3674, 3984, 4282, 4555]","[(10, 2), [10, 3], [11, 3], [11, 4], [11, 5], [11, 6], [12, 6], [13, 6], [12, 6], [12, 7], [12, 8], [12, 9], [13, 9]]","[(10, 3), (11, 3), (11, 4), (11, 5), (11, 6), (12, 6), (13, 6), (13, 7), (12, 7), (12, 8), (12, 9), (13, 9)]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[8],"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",randomCondition,0,2,"(0, 14)","(0, 14)","[(11, 7), (1, 4), (11, 13), (2, 2), (14, 6), (3, 13), (10, 4), (7, 0), (1, 12), (1, 6), (7, 13), (1, 7), (10, 8), (6, 10), (2, 1), (10, 1), (10, 0), (9, 11)]",1,"(10, 2)","(13, 9)","(11, 12)"
28,pengyue-f-21,"[1095, 1532, 1808, 2062, 2322, 2542, 2758, 2962, 3198, 3414, 3812, 4096, 4309, 4544, 4885]","[(0, 0), [0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10]]","[(0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10)]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0]",expCondition2,4,0,"(3, 3)","(5, 5)","[(2, 2), (2, 0), (2, 4), (0, 2), (4, 2), (2, 5), (5, 2), (13, 2), (6, 10), (2, 13), (13, 4), (12, 1), (11, 2), (0, 11), (12, 7), (9, 13), (12, 0), (10, 6)]",0,"(0, 0)","(10, 5)","(5, 10)"
29,pengyue-f-21,"[961, 1249, 1477, 1703, 1926, 2178, 2385, 2551, 2747, 2918, 3116, 3387, 3630, 3962, 4175, 4424]","[(13, 0), [12, 0], [12, 1], [12, 2], [12, 3], [12, 3], [12, 4], [12, 5], [12, 6], [13, 6], [13, 7], [13, 8], [13, 9], [13, 10], [12, 10], [11, 10], [10, 10]]","[(12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 4), (12, 5), (12, 6), (12, 7), (13, 7), (13, 8), (13, 9), (13, 10), (12, 10), (11, 10), (10, 10)]","[(-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[5, 9]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",expCondition2,1,1,"(12, 1)","(10, 4)","[(13, 1), (11, 1), (13, 3), (10, 1), (13, 4), (7, 12), (11, 13), (6, 8), (9, 6), (4, 8), (6, 9), (8, 10), (1, 11), (8, 11), (6, 5), (3, 12), (2, 3), (4, 5)]",2,"(13, 0)","(10, 10)","(3, 4)"
30,pengyue-f-21,"[1135, 1410, 1729, 1997, 2274, 2625, 2932, 3173, 3451, 3770, 4008, 4321, 4566, 4825, 5109, 5354, 5628, 5937]","[(0, 0), [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 6]]","[(1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (10, 6)]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 1, 1]",expCondition2,6,2,"(4, 4)","(6, 6)","[(3, 3), (4, 0), (3, 1), (3, 5), (5, 3), (1, 3), (0, 4), (3, 6), (6, 3), (13, 12), (12, 3), (13, 13), (7, 13), (12, 11), (11, 6), (11, 0), (13, 7), (11, 2)]",0,"(0, 0)","(10, 6)","(6, 12)"
31,pengyue-f-21,"[979, 1234, 1611, 1924, 2411, 2661, 2897, 4064, 4299, 4495, 4673, 4854, 5041, 5341, 5649, 5884]","[(14, 14), [13, 14], [12, 14], [13, 13], [13, 12], [12, 12], [12, 11], [11, 12], [10, 12], [9, 12], [8, 12], [7, 12], [6, 12], [5, 12], [4, 12], [4, 13], [4, 14]]","[(13, 14), (12, 14), (12, 13), (13, 12), (12, 12), (12, 11), (12, 10), (10, 12), (9, 12), (8, 12), (7, 12), (6, 12), (5, 12), (4, 12), (4, 13), (4, 14)]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]","[3, 7]","[1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,6,controlAvoid,"(14, 14)","(14, 14)","[(11, 11), (10, 14), (11, 13), (11, 9), (9, 11), (13, 11), (14, 10), (11, 8), (8, 11), (1, 11), (3, 4), (2, 4), (6, 5), (3, 6), (1, 2), (1, 5), (2, 1), (3, 12)]",2,"(14, 14)","(4, 14)","(14, 2)"
